cast,revenue,movies,return
Albert Maysles,0.0,1,0.0
Albert Michel Jr.,25405445.0,1,3.6293492857142855
Albert Mieza,0.0,1,0.0
Albert Moses,401138673.0,3,9.16161798325359
Albert Pollet,1423000.0,2,3.1425568001130704
Albert Popwell,189622693.0,5,3.4412002393939396
"Albert Reed, Jr.",100489151.0,1,10.0489151
Albert Rémy,0.0,1,0.0
Albert Salmi,52195249.0,3,3.860206444444444
Albert Sanders,0.0,1,0.0
Albert Simono,0.0,1,0.0
Albert Valladares,873260194.0,1,3.493040776
Alberta Mayne,413106170.0,1,2.7540411333333332
Alberta Watson,0.0,1,0.0
Alberte Littau Olsen,0.0,1,0.0
Alberto Argentino,0.0,1,0.0
Alberto Delburgo,0.0,1,0.0
Alberto Di Stasio,0.0,1,0.0
Alberto Mariscal,0.0,1,0.0
Alberto Morin,0.0,3,0.0
Alberto Reyes,142400065.0,1,1.8986675333333334
Alberto San Juan,0.0,1,0.0
Alberto Tavazzi,0.0,1,0.0
Albie Selznick,6500000.0,1,0.0
Alcides Dias,39407616.0,1,0.6062710153846154
Alden 'Stephen' Chase,0.0,1,0.0
Alden Ray,158468292.0,1,1.8643328470588236
Aldis Hodge,528247742.0,2,3.3851154444444447
Aldo Barberito,0.0,1,0.0
Aldo Canti,0.0,2,0.0
Aldo Fabrizi,0.0,1,0.0
Aldo Giuffrè,6000000.0,1,5.0
Aldo Ricci,15000000.0,1,25.0
Aldo Sambrell,33458000.0,5,6.136134453781513
Aldo Silvani,0.0,1,0.0
Aldous Davidson,1084939099.0,1,4.339756396
Alec B. Francis,0.0,1,0.0
Alec Baldwin,1852162701.0,7,3.4267314031873477
Alec Cawthorne,0.0,1,0.0
Alec Craig,0.0,4,0.0
Alec Guinness,3954721631.0,4,31.63670346184166
Alec Hopkins,938212738.0,1,6.254751586666667
Alec Mango,0.0,1,0.0
Alec Mapa,244082376.0,1,4.0680396
Alec McCowen,160000000.0,1,4.444444444444445
Alec Medlock,970761885.0,1,12.773182697368421
Alec Murphy,377350553.0,1,15.09402212
Alec Rayme,71664962.0,1,1.2356027931034483
Alec Stockwell,88923251.0,1,4.940180611111111
Alec Sulkin,217022588.0,1,3.1915086470588236
Alec Utgoff,732879246.0,2,2.695676355
Alec Wilson,39438674.0,2,0.9323563593380615
Aleisha Allen,97918663.0,2,1.529979109375
Alejandra Gollas,0.0,1,0.0
Alejandro Antonio,46336060.0,2,1.4085375166666667
Alejandro Bracho,156167015.0,1,4.88021921875
Alejandro Casaseca,18469680.0,1,3.298157142857143
Alejandro Cuello,191103486.0,2,13.966323078260869
Alejandro Naranjo,301000000.0,1,2.006666666666667
Alejandro Patino,987097596.0,2,3.696093709852941
Alejandro Rae,90426405.0,1,3.4779386538461536
Alejandro Rose-Garcia,236419598.0,2,2.8953984287449392
Alejandro Usigli,14048372.0,1,0.56193488
Aleks Paunovic,369907963.0,2,1.216802509868421
Aleksa Palladino,0.0,1,0.0
Aleksandar Aleksiev,50549107.0,1,0.8424851166666667
Aleksandar Mikić,80383290.0,2,0.8038329
Aleksandr Boev,288500217.0,1,3.84666956
Aleksandr Domogarov,0.0,1,0.0
Aleksandr Dubina,288500217.0,1,3.84666956
Aleksandr Dyachenko,0.0,1,0.0
Aleksandr Golovin,22772019.0,2,2.2772019
Aleksandr Karpov,34592118.0,1,1.330466076923077
Aleksandr Polovtsev,0.0,1,0.0
Aleksandr Samoylenko,70862717.0,2,8.436037738095237
Aleksandr Yakovlev,34592118.0,1,1.330466076923077
Aleksandra Nazarova,0.0,1,0.0
Aleksei Maklakov,70862717.0,2,8.436037738095237
Aleksei Petrukhin,34592118.0,1,1.330466076923077
Aleksey Chadov,105454835.0,3,6.067513851037851
Aleksey Medvedev,288500217.0,1,3.84666956
Aleksey Ogurtsov,34592118.0,1,1.330466076923077
Aleksey Shmarinov,288500217.0,1,3.84666956
Aleksey Trotsenko,288500217.0,1,3.84666956
Alena Johnston,52223306.0,2,1.8651180714285713
Alesia Newman-Breen,19165560.0,1,0.5475874285714286
Alessandra Ambrosio,1087455945.0,3,3.5562661281481485
Alessandra Canale,0.0,1,0.0
Alessandra Vazzoler,0.0,1,0.0
Alessandro Bertolucci,0.0,1,0.0
Alessandro Bressanello,880674609.0,1,3.5945902408163266
Alessandro Casula,78000586.0,1,0.975007325
Alessandro Cremona,880674609.0,1,3.5945902408163266
Alessandro Di Chio,0.0,1,0.0
Alessandro Fabrizi,220021259.0,1,2.9336167866666667
Alessandro Gassman,85167639.0,1,2.66148871875
Alessandro Grimaldi,220021259.0,1,2.9336167866666667
Alessandro Juliani,1086055795.0,7,1.0995824303971886
Alessandro Mastrobuono,65900249.0,1,0.7322249888888889
Alessandro Nivola,452701448.0,3,3.1927426587813623
Alessandro Sperduti,0.0,1,0.0
Alessandro Togni Bouglione,40924982.0,1,1.605113444604775
Alethea McGrath,649398328.0,2,2.705826366666667
Alethea Miranda,0.0,1,0.0
Alex Abbad,2627209.0,1,0.5838242222222222
Alex Aristidis,29789000.0,1,1.7522941176470588
Alex Band,0.0,1,0.0
Alex Biglane,115350426.0,1,6.785319176470588
Alex Black,821708551.0,1,5.911572309352518
Alex Borstein,625857204.0,3,4.770990056521739
Alex Bruhanski,178262620.0,1,3.9613915555555557
Alex Burns,38275483.0,1,7.6550966
Alex Burton,296339527.0,2,1.9755968466666667
Alex Chansky,519311965.0,1,3.9947074230769233
Alex Charak,159291809.0,1,5.309726966666667
Alex Coleman,272742922.0,1,14.354890631578947
Alex Corrado,351692268.0,1,4.042439862068965
Alex Courey,129394835.0,1,2.875440777777778
Alex Courtney,0.0,1,0.0
Alex D. Linz,527082515.0,2,2.728997630208333
Alex Daniels,10166459.0,1,20.332918
Alex DeCourville,1519557910.0,1,6.907081409090909
Alex Desir,6500000.0,1,0.0
Alex Diakun,82369434.0,2,2.5394905666666663
Alex Dimitriades,22400154.0,2,0.5090944090909091
Alex Disdier,325771424.0,1,6.786904666666667
Alex Donnelley,0.0,2,0.0
Alex Dowding,1156730962.0,1,15.631499486486486
Alex Feldman,114000000.0,1,33.529411764705884
Alex Ferguson,90449929.0,1,3.230354607142857
Alex Ferris,647522561.0,5,1.9154190471428572
Alex Frew,0.0,1,0.0
Alex Gallier,0.0,1,0.0
Alex Gillison,415484914.0,1,3.4623742833333333
Alex Green,114908830.0,1,3.8302943333333332
Alex Greenwald,1270522.0,1,0.21175366666666667
Alex Hamilton,58853106.0,1,13.078468
Alex Henderson,173567581.0,1,4.691015702702702
Alex Hyde-White,474171806.0,2,4.939289645833333
Alex Ivanovici,1170473194.0,2,4.746574926923077
Alex Jaep,809342332.0,1,4.496346288888889
Alex Jennings,40203020.0,1,0.8040604
Alex Karras,125728258.0,1,31.4320645
Alex Knight,311256926.0,2,2.5512862786885244
Alex Knoll,649398328.0,1,5.411652733333334
Alex Kobold,108979549.0,1,3.6326516333333334
Alex Kruz,1084939099.0,1,4.339756396
Alex Kubik,95226116.0,1,1.7967191698113207
Alex Kuzelicki,125729635.0,1,3.143240875
Alex Lorre,333183863.0,3,1.5865898238095237
Alex Madera,118587880.0,1,11.858788
Alex Man Chi-Leung,0.0,1,0.0
Alex Martin,1204164764.0,2,4.195811672916667
Alex McArthur,60527873.0,1,2.2417730740740742
Alex McCrindle,775398007.0,1,70.49072790909091
Alex McSweeney,0.0,1,0.0
Alex Meneses,59468275.0,1,0.7164852409638555
Alex Meraz,2120490665.0,3,10.314256804509803
Alex Moggridge,374218673.0,1,2.4947911533333333
Alex Montoya,4905000.0,1,2.4525
Alex Moore,1084939099.0,1,4.339756396
Alex Murphy,377350553.0,1,15.09402212
Alex Nevil,385680446.0,1,2.5712029733333335
Alex Nikolov,414351546.0,1,5.115451185185186
Alex Norton,1243711399.0,2,4.642500496666667
Alex Palmer,82719885.0,1,16.543977
Alex Peters,0.0,2,0.0
Alex Pettyfer,167221571.0,1,23.888795857142856
Alex Poncio,246984278.0,1,3.087303475
Alex Price,0.0,1,0.0
Alex Pulido,459270619.0,1,13.122017685714285
Alex Reid,0.0,1,0.0
Alex Rice,2239663203.0,3,7.884851502287582
Alex Rocco,302170306.0,5,8.840690896078431
Alex Roe,83080890.0,2,1.6616178
Alex Rose,773328629.0,1,4.548991935294118
Alex Ross,52293982.0,1,3.7894189855072464
Alex Scott,0.0,2,0.0
Alex Sullivan,660940780.0,1,8.26175975
Alex Tabrizi,0.0,1,0.0
Alex Van,192816.0,1,0.0
Alex Vincent,79960289.0,3,2.553929735042735
Alex Winter,89652777.0,4,2.4305477282679737
Alex Wolff,88923251.0,1,4.940180611111111
Alex Zahara,0.0,2,0.0
Alex Zamm,0.0,1,0.0
Alex Zelenty,159291809.0,1,5.309726966666667
Alex Ziwak,1256478986.0,2,4.3141267855
Alex Zuckerman,39024251.0,1,0.0
Alexa Benedetti,142400065.0,1,1.8986675333333334
Alexa Benette Fox,0.0,1,0.0
Alexa Brown,334901337.0,1,3.7211259666666665
Alexa Davalos,348485872.0,2,1.4821512845714286
Alexa Morden,0.0,1,0.0
Alexa Nikolas,60780981.0,1,2.1707493214285716
Alexa PenaVega,519085297.0,6,2.403130413696099
Alexa Sheehan,71904.0,1,0.0287616
Alexander Allerson,0.0,1,0.0
Alexander Babara,1238764765.0,1,4.95505906
Alexander Bacan Chapman,32222567.0,1,3.7908902352941176
Alexander Bedria,752215857.0,1,3.4986784046511628
Alexander Bracq,299370084.0,1,1.7610004941176471
Alexander Calvert,0.0,1,0.0
Alexander Campbell,0.0,1,0.0
Alexander Carroll,94701148.0,2,1.528226480952381
Alexander Christopher Jones,1519557910.0,1,6.907081409090909
Alexander Conti,129181830.0,1,2.1530305
Alexander Cook,118587880.0,1,11.858788
Alexander Cooper,750386251.0,2,3.591750125
Alexander D'Arcy,0.0,1,0.0
Alexander Daniel Pimentel,1519557910.0,1,6.907081409090909
Alexander Delamere,82719885.0,1,16.543977
Alexander Denk,0.0,1,0.0
Alexander England,232380243.0,1,2.395672608247423
Alexander Fabian,115350426.0,1,6.785319176470588
Alexander Flores,659576787.0,2,7.6736371757473485
Alexander Folk,74303784.0,2,1.3207407407407408
Alexander Frekey,88761661.0,1,4.43808305
Alexander Furno,334901337.0,1,3.7211259666666665
Alexander Garganera,415484914.0,1,3.4623742833333333
Alexander Godunov,140767956.0,1,5.027427
Alexander Goodwin,25480490.0,1,0.8493496666666667
Alexander Gould,2038741240.0,4,4.135780069228723
Alexander Isaiah Thomas,0.0,1,0.0
Alexander James Rodriguez,299370084.0,1,1.7610004941176471
Alexander Kirkland,0.0,1,0.0
Alexander Kirkwood,0.0,1,0.0
Alexander Klein,863416141.0,1,4.317080705
Alexander Knox,0.0,1,0.0
Alexander Liegl,0.0,1,0.0
Alexander Lockwood,159616327.0,1,29.021150363636362
Alexander Ludwig,938194970.0,2,6.1517230175
Alexander Mercury,820580447.0,1,5.507251322147651
Alexander Peganov,543934787.0,1,3.0558134101123597
Alexander Petersons,2807854.0,1,0.25525945454545457
Alexander Polinsky,0.0,1,0.0
Alexander Pollard,1423000.0,1,6.285113600226141
Alexander Pollock,93375151.0,1,1.5562525166666668
Alexander Rose,7600000.0,1,3.8
Alexander Roy,0.0,1,0.0
Alexander Schuler,162555135.0,2,7.028575375
Alexander Schuster,55969000.0,1,1.11938
Alexander Scourby,0.0,1,0.0
Alexander Siddig,232713139.0,1,1.861705112
Alexander Skarsgård,116749981.0,2,1.6450646607142858
Alexander Sneider,115350426.0,1,6.785319176470588
Alexander Vegh,788679850.0,1,4.9292490625
Alexander Wang,55969000.0,1,1.11938
Alexander Wraith,460519445.0,2,4.355938197619047
Alexander Yassin,1068913175.0,2,3.7731504572916665
Alexander Öhrstrand,0.0,1,0.0
Alexandra Balahoutis,347451894.0,1,3.47451894
Alexandra Bastedo,415963391.0,2,2.9867588266666667
Alexandra Beaton,422610419.0,1,6.501698753846154
Alexandra Bokyun Chun,103911669.0,1,86.5930575
Alexandra Castro,363164265.0,1,4.272520764705883
Alexandra Creteau,766390903.0,2,7.0894374735294114
Alexandra Daddario,448317905.0,3,2.228680765789474
Alexandra Dane,0.0,2,0.0
Alexandra Davies,373062864.0,1,2.48708576
Alexandra Ella,0.0,1,0.0
Alexandra Fong,703600478.0,2,4.63599066
Alexandra Fraser,334901337.0,1,3.7211259666666665
Alexandra Fritz,0.0,1,0.0
Alexandra Gold Jourden,665692281.0,1,4.43794854
Alexandra Jamieson,28575078.0,1,439.6165846153846
Alexandra Johnes,16283667.0,1,0.50886459375
Alexandra Korhan,76488889.0,1,3.3256038695652173
Alexandra Lucchesi,162146076.0,1,2.7024346
Alexandra Manys,0.0,1,0.0
Alexandra Neil,52468998.0,2,1.7489666000000001
Alexandra Pascalidou,104345682.0,1,8.026590923076924
Alexandra Paul,0.0,2,0.0
Alexandra Prusa,586090727.0,1,2.930453635
Alexandra Purvis,58795814.0,1,2.0998505
Alexandra Roach,164602163.0,1,1.431323156521739
Alexandra Robinson,0.0,1,0.0
Alexandra Romano,877244782.0,1,9.2341556
Alexandra Sabates,119723358.0,1,3.1506146842105265
Alexandra Seibel,5535405.0,1,2.214162
Alexandra Shipp,987074792.0,2,4.48217340505618
Alexandra Staden,38629478.0,1,0.5518496857142857
Alexandra Stapley,129042871.0,1,7.590757117647059
Alexandra Stewart,0.0,1,0.0
Alexandra Ternstrøm,0.0,1,0.0
Alexandra Weinroth,115350426.0,1,6.785319176470588
Alexandre Chen,34560577.0,1,1.72802885
Alexandre Gorchkov,0.0,1,0.0
Alexandre Krawetz,586090727.0,1,2.930453635
Alexandre Manning,60780981.0,1,2.1707493214285716
Alexandre Nahon,19776159.0,1,0.0
Alexandre Rignault,0.0,1,0.0
Alexandros Mylonas,0.0,1,0.0
Alexandru Potocean,0.0,1,0.0
Alexei Sayle,474171806.0,1,9.878579291666666
Alexi Melvin,1056057273.0,1,5.280286365
Alexi Wasser,0.0,1,0.0
Alexia Aleman,0.0,1,0.0
Alexia Fast,218340595.0,1,3.6390099166666667
Alexia Landeau,19776159.0,1,0.0
Alexia Osborne,127730736.0,1,7.513572705882353
Alexia Robinson,0.0,1,0.0
Alexis Arquette,50671850.0,3,0.6756246666666667
Alexis Bledel,242139298.0,3,2.391050017037037
Alexis Chieffet,39024251.0,1,0.0
Alexis Cruz,0.0,1,0.0
Alexis Denisof,2292886539.0,3,3.818691114795009
Alexis Dziena,0.0,1,0.0
Alexis Fields,0.0,1,0.0
Alexis G. Zall,81705746.0,1,9.078416222222222
Alexis Knapp,629353829.0,3,6.361169004498062
Alexis Lawson,287506194.0,1,9.914006689655173
Alexis Llewellyn,115772733.0,1,1.1025974571428572
Alexis Magnotti,0.0,1,0.0
Alexis Peters,52604.0,1,0.0210416
Alexis Raich,70067909.0,1,3.687784684210526
Alexis Rhee,33139618.0,1,1.1835577857142856
Alexis Rodney,773328629.0,1,4.548991935294118
Alexis Thorpe,0.0,1,0.0
Alexondra Lee,142817992.0,1,28.5635984
Alexys Nycole Sanchez,518414467.0,2,3.2400904187500004
Alexz Johnson,117719158.0,1,4.70876632
Alf Humphreys,365168879.0,5,3.755802365920746
Alf Joint,170181062.0,2,29.170656844444444
Alf Mangan,854296772.0,2,54.97005520454545
Alf Roald Pedersen,0.0,1,0.0
Alfie Allen,199731298.0,3,2.7616202226495727
Alfie Bass,259887368.0,2,3.0927661617647058
Alfie Curtis,775398007.0,1,70.49072790909091
Alfie Enoch,6753061557.0,7,7.050500592498168
Alfie Field,127730736.0,1,7.513572705882353
Alfie McIlwain,1342000000.0,1,10.736
Alfie Scopp,0.0,1,0.0
Alfie Simmons,26501323.0,1,26.501323
Alfie Wise,72179579.0,1,4.009976611111111
Alfonso Aráu,86572238.0,1,8.6572238
Alfre Woodard,1558578308.0,3,15.715660617636566
Alfred Brown,0.0,1,0.0
Alfred Burke,876688482.0,1,8.76688482
Alfred Hitchcock,32000000.0,1,39.655591190510414
Alfred Lutter,35323292.0,1,1.0092369142857143
Alfred Lutter III,19104350.0,1,0.0
Alfred Molina,2874317513.0,7,5.525858206022676
Alfredo de Quesada,0.0,1,0.0
Ali Asgar,0.0,1,0.0
Ali Astin,0.0,1,0.0
Ali Bloomston,115350426.0,1,6.785319176470588
Ali Cobrin,503146984.0,2,9.798712506666666
Ali Craig,0.0,1,0.0
Ali Eagle,0.0,1,0.0
Ali Faulkner,712171856.0,2,3.2371448
Ali Fazal,1506249360.0,1,7.927628210526316
Ali Gage,201977991.0,2,3.030842259106933
Ali Hillis,0.0,3,0.0
Ali Ipin,0.0,1,0.0
Ali Khan,623933331.0,1,3.119666655
Ali Larter,1327391510.0,8,4.453033265004816
Ali Mehar Akhtar,29456000.0,1,7.364
Ali Tataryn,14567.0,3,0.0
Ali Zafar,0.0,1,0.0
Alia Shawkat,0.0,1,0.0
Aliana Lohan,0.0,1,0.0
Aliash Tepina,1084939099.0,1,4.339756396
Alibe Parsons,183316455.0,1,9.908997567567567
Alice Braga,126248813.0,1,3.156220325
Alice Callahan,245623848.0,1,1.8194359111111111
Alice Carter,44726644.0,1,3.440511076923077
Alice Cooper,156569356.0,3,3.085016989393939
Alice Drummond,402429863.0,2,8.494120983333334
Alice Evans,183611771.0,1,2.160138482352941
Alice Eve,1729163996.0,4,2.7170296603002257
Alice Ghostley,0.0,2,0.0
Alice Greczyn,110803676.0,1,2.21607352
Alice Hirson,0.0,1,0.0
Alice Krige,892178855.0,4,2.251153776892583
Alice Lo,0.0,1,0.0
Alice Macdonald,0.0,1,0.0
Alice Parkinson,373062864.0,1,2.48708576
Alice Playten,12534817.0,2,0.0
Alice Rietveld,389681935.0,2,1.1808543484848484
Alice Taglioni,0.0,1,0.0
Alicia Borrachero,419651413.0,1,1.8651173911111112
Alicia Coppola,457363168.0,1,3.5181782153846153
Alicia Keys,57103895.0,1,3.3590526470588236
Alicia Leigh Willis,457363168.0,1,3.5181782153846153
Alicia Michelle Sassano,90449929.0,1,3.230354607142857
Alicia Murton,218340595.0,1,3.6390099166666667
Alicia Panetta,0.0,1,0.0
Alicia Quiñones,159291809.0,1,5.309726966666667
Alicia Rachel Marek,31327899.0,1,1.56639495
Alicia Regan,873260194.0,1,3.493040776
Alicia Shonte,0.0,1,0.0
Alicia Silverstone,419673955.0,2,0.952828488
Alicia Sixtos,1519557910.0,1,6.907081409090909
Alicia Vela-Bailey,2958387027.0,4,10.964181641983123
Alicia Vikander,415484914.0,1,3.4623742833333333
Alicia Witt,72648275.0,2,2.59027125
Alicyn Sterling,0.0,1,0.0
Alida Pantone,299370084.0,1,1.7610004941176471
Alida Valli,0.0,2,0.0
Alimi Ballard,626137675.0,1,5.0091014
Alina Andrei,108782847.0,1,12.086983
Alina Minzu,0.0,1,0.0
Alina Phelan,1718796923.0,2,5.562873458958333
Alisa Allapach,459270619.0,1,13.122017685714285
Alisa Berk,572700000.0,1,17.7032457496136
Alisa Ermolaev,171539887.0,1,4.288497175
Alisa Harris,8493728.0,1,1.6987456
Alisa Khazanova,127730736.0,1,7.513572705882353
Alisa Merline,0.0,1,0.0
Alisen Down,0.0,1,0.0
Alisha Boe,142817992.0,1,28.5635984
Alisha Morrison,129042871.0,1,7.590757117647059
Alisha Newton,174578751.0,1,1.9397639
Alison Araya,373062864.0,1,2.48708576
Alison Brie,566299378.0,2,5.123906008333333
Alison Doody,657225948.0,3,4.986503763888888
Alison Faulk,289734628.0,2,16.083352556949805
Alison Fernandez,616801808.0,1,6.358781525773196
Alison Folland,44352417.0,1,1.6426821111111112
Alison King,88323487.0,1,1.76646974
Alison Lintott,773328629.0,1,4.548991935294118
Alison Pill,6483963.0,2,0.0
Alison Price,15171476.0,1,1.1493542424242424
Alison Sahonic,287506194.0,1,9.914006689655173
Alison Sealy-Smith,62646763.0,1,3.480375722222222
Alison Sudol,809342332.0,1,4.496346288888889
Alison Worth,187500000.0,1,6.818181818181818
Alistair Abell,114908830.0,2,1.9151471666666666
Alistair Browning,1118888979.0,1,11.903074244680852
Alistair Petrie,1056057273.0,1,5.280286365
Alister Williamson,0.0,1,0.0
Alix Elizabeth Gitter,0.0,1,0.0
Alix Koromzay,227438178.0,4,3.5782988833333333
Aliza Finley,385680446.0,1,2.5712029733333335
Aliza Gur,78898765.0,1,39.4493825
Alizair Gomez,0.0,1,0.0
Alkis Kritikos,195312802.0,1,6.975457214285714
Alkoya Brunson,104384188.0,1,3.367231870967742
Alla Kazanskaya,118063304.0,1,1.7362250588235295
Allal Yaala,0.0,1,0.0
Allan Arbus,26518355.0,1,3.899758088235294
Allan Chanes,714766572.0,1,4.204509247058824
Allan Cuthbertson,28900000.0,2,2.408333333333333
Allan Dean Moore,227853986.0,1,9.11415944
Allan Edwall,0.0,1,0.0
Allan F. Nicholls,28000000.0,1,0.0
Allan Henry,2787965087.0,1,11.763565767932489
Allan Jones,0.0,1,0.0
Allan Kent,165335153.0,1,4.468517648648649
Allan Lane,0.0,1,0.0
Allan Louis,75511123.0,1,5.808547923076923
Allan Poppleton,541170308.0,2,3.3026232416666668
Allan Rich,15556340.0,1,0.5185446666666667
Allan Salkin,43848069.0,1,2.9232046
Allan Smith,1031525761.0,2,3.1704724593333333
Allan Trautman,9205924.0,1,1.4848264516129033
Allan Warnick,30000000.0,1,5.0
Alle Ghadban,0.0,1,0.0
Allegra Leguizamo,2650618416.0,3,9.646102362962964
Allelon Ruggiero,3752426.0,1,0.28864815384615383
Allen Bloomfield,42931041.0,1,3.57758675
Allen Boudreaux,67738090.0,1,37.63227222222222
Allen Bracken,415484914.0,1,3.4623742833333333
Allen Breton,0.0,1,0.0
Allen Covert,430277409.0,2,5.068519641346154
Allen Cutler,0.0,1,0.0
Allen Danziger,30859000.0,1,363.0470588235294
Allen Fiuzat,0.0,1,0.0
Allen Garfield,0.0,1,0.0
Allen Hamilton,368875760.0,1,8.38354
Allen Jenkins,0.0,4,0.0
Allen Joseph,0.0,1,0.0
Allen Keng,543934787.0,1,3.0558134101123597
Allen Lewis Rickman,0.0,1,0.0
Allen Ludden,0.0,1,0.0
Allen Maldonado,383531464.0,1,3.486649672727273
Allen Merritt,1084939099.0,1,4.339756396
Allen Payne,0.0,1,0.0
Allen Perada,2970.0,1,0.000594
Allen Scotti,0.0,1,0.0
Allene Simmons,125728258.0,1,31.4320645
Alley Mercedes,0.0,1,0.0
Alley Mills,0.0,1,0.0
Allie Feder,287506194.0,1,9.914006689655173
Allie Meixner,86165646.0,1,1.9147921333333333
Allison Barron,33109117.0,2,6.295662166666666
Allison Gobuzzi,0.0,1,0.0
Allison Hossack,0.0,1,0.0
Allison Janney,3125637387.0,3,10.259307821133794
Allison Karman,361366633.0,1,6.022777216666666
Allison Kyler,14796236.0,1,0.0
Allison Lange,0.0,2,0.0
Allison Mack,0.0,2,0.0
Allison Ochmanek,623933331.0,1,3.119666655
Allison Roth,0.0,1,0.0
Allison Sahonic,115350426.0,1,6.785319176470588
Ally Maki,159291809.0,1,5.309726966666667
Ally Porabas,2970.0,1,0.000594
Ally Sheedy,664200215.0,3,3.2288174422596754
Ally Walker,0.0,1,0.0
Allyce Beasley,300135367.0,2,1.128328447368421
Allyn Ann McLerie,0.0,1,0.0
Alma Beltran,0.0,1,0.0
Alma Martinez,873260194.0,1,3.493040776
Alma Noce,1405403694.0,1,5.019298907142857
Alma Sisneros,389681935.0,1,2.3617086969696968
Almen Wong,0.0,1,0.0
Almira Sessions,0.0,1,0.0
Aloma Wright,90449929.0,1,3.230354607142857
Alon Aboutboul,1479709157.0,4,2.692311243246032
Alonda Shevette,1519557910.0,1,6.907081409090909
Alonso Oyarzun,0.0,1,0.0
Alonzo Atkins,115229890.0,1,4.267773703703703
Alonzo Ward,87987055.0,1,4.2920514634146345
Alpheus Merchant,441818803.0,1,3.1558485928571427
Alphonse A. Lambert Jr.,83615414.0,1,2.6129816875
Alphonse Martell,0.0,2,0.0
Alphonso A'Qen-Aten Jackson,863416141.0,1,4.317080705
Alphonso Austin,1559728583.0,3,3.8932821796296295
Alphonso McAuley,0.0,2,0.0
Alrik Kreemke,81967450.0,1,2.3419271428571427
Alstair Cloete,0.0,1,0.0
Alun Armstrong,1029385640.0,4,2.9970097517063072
Alvin Alexis,3109904.0,1,2.5915866666666667
Alvin Anastasia,52293982.0,1,3.7894189855072464
Alvin Chan,81967450.0,1,2.3419271428571427
Alvin Epstein,377350553.0,1,15.09402212
Alvin Myerovich,213954274.0,1,35.659045666666664
Aly Mang,227508887.0,2,2.7039385874999997
Alyson Croft,0.0,2,0.0
Alyson Hannigan,989475386.0,4,9.97515616469697
Alyson Reed,0.0,1,0.0
Alyson Stoner,679046245.0,7,3.3784413821428574
Alyssa Lakota,890871626.0,1,3.4529907984496124
Alyssa Milano,3077361.0,2,0.0
Alyssa Nicole Pallett,0.0,1,0.0
Alyssa Shafer,548769475.0,2,3.291960265
Alyx Stone,415484914.0,1,3.4623742833333333
Amad Jackson,17280326.0,1,0.8640163
Amadou Ly,829000000.0,1,6.908333333333333
Amalia Marty,8890685.0,1,0.0
Amalia Pellegrini,0.0,1,0.0
Amalie Kruse Jensen,0.0,1,0.0
Amanda Alch,0.0,1,0.0
Amanda Armato,287553595.0,1,9.585119833333334
Amanda Barrie,0.0,3,0.0
Amanda Barry,6500000.0,1,0.0
Amanda Bearse,24922237.0,2,1.3845687222222223
Amanda Blake,0.0,1,0.0
Amanda Blattner,446170097.0,2,2.3914053964460784
Amanda Cook,0.0,1,0.0
Amanda Crew,195246890.0,2,2.35438316
Amanda Detmer,53302314.0,1,2.317491913043478
Amanda Donohoe,0.0,1,0.0
Amanda Duff,0.0,1,0.0
Amanda Farinos,469160692.0,1,7.8193448666666665
Amanda Florian,890871626.0,1,3.4529907984496124
Amanda Foreman,853045692.0,2,2.5155100287719296
Amanda Grace Johnson,524028679.0,1,5.822540877777778
Amanda Hiebert,97607453.0,1,1.95214906
Amanda Jelks,0.0,1,0.0
Amanda Kimmel,0.0,1,0.0
Amanda Lawrence,64238440.0,1,4.282562666666666
Amanda Lucas,1774317558.0,2,7.779833938207003
Amanda MacDonald,752215857.0,1,3.4986784046511628
Amanda Nicole Power,0.0,1,0.0
Amanda Ooms,312573423.0,1,3.12573423
Amanda Peet,200896866.0,3,1.83615347610304
Amanda Plummer,847423468.0,3,2.8395473128205126
Amanda Powell,52424533.0,1,1.4562370277777779
